Seed,GeneratorSeed,Rank,Budget,IsPrimarySetting,ActualEntryRate,ActualBlockRate,ActualSliceRate,ActualTotalRate,NRE,MPSNR,MSSIM,SAMdeg,DetectionPrecision,DetectionRecall,DetectionF1,MaskPrecision,MaskRecall,MaskF1,LevelMacroF1,LevelF1Entry,LevelF1Block,LevelF1Slice,SelectedFraction,rESS,Iterations,FinalRelChange,ToleranceMet,MaskAgreementToBudget80,SelectedFractionDiffToBudget80,rESSDiffToBudget80,OutOfRangeFraction,RuntimeSec
20280004,20284004,105,80,0,0.0499999407425668,0.100038398816748,0.0970873786407767,0.247125718200091,1.92202189289543,8.34226927875855,0.0848475424537308,63.8805996285878,0.602127613129498,0.446458052333423,0.512737738590561,0.593787271985947,0.467065311872434,0.522857636576245,0.415289730060023,0.1536348874971,0.299398185612227,0.792836117070742,0.194385861887515,0.806002762259802,80,0.00125097575870615,0,1,0,0,0.220885193463668,203.3056928
20280004,20284004,105,160,0,0.0499999407425668,0.100038398816748,0.0970873786407767,0.247125718200091,1.94104700458382,8.27253261821591,0.0845011611634267,64.073212379775,0.603877898919535,0.442762341516051,0.510919382201724,0.593787271985947,0.467065311872434,0.522857636576245,0.413449121543421,0.1539671504101,0.295388051082401,0.790992163137763,0.194385861887515,0.806002762259802,160,0.000544042928386587,0,1,0,0,0.221555691320919,402.153195
20280004,20284004,105,320,0,0.0499999407425668,0.100038398816748,0.0970873786407767,0.247125718200091,1.95482094037165,8.22320775454981,0.0842551377532379,64.2095881562756,0.604925319588715,0.440711566705632,0.509923834612698,0.593787271985947,0.467065311872434,0.522857636576245,0.412508595507369,0.154054863992623,0.293009400252518,0.790461522276965,0.194385861887515,0.806002762259802,320,0.000240473996175198,0,1,0,0,0.222188412564472,636.3405617
20280005,20284005,25,80,1,0.0499999407425668,0.100002844356796,0.0970873786407767,0.24709016374014,0.363722897043269,25.6243795673429,0.686797938717614,18.992032454623,0.954425239257047,0.999606093853985,0.976493333676938,0.980273234771017,0.999952635334041,0.990015148529192,0.95582111718262,0.886113213218048,0.981790548269797,0.999559590060016,0.2520506034777,0.748453330447069,80,0.002540147428901,0,1,0,0,0.0314302907406705,134.5738958
20280005,20284005,25,160,0,0.0499999407425668,0.100002844356796,0.0970873786407767,0.24709016374014,0.44127645182864,25.4114952858637,0.696674692615639,22.659701055519,0.954706144947901,0.998847659645904,0.976278202615518,0.980273234771017,0.999952635334041,0.990015148529192,0.955673639095331,0.886265017563539,0.98212801911212,0.998627880610333,0.2520506034777,0.748453330447069,160,0.00149696825067023,0,1,0,0,0.0363815455760771,256.2319167
20280005,20284005,25,320,0,0.0499999407425668,0.100002844356796,0.0970873786407767,0.24709016374014,0.536725999975161,25.2543723308081,0.706251433343074,26.6900352752626,0.954942417655066,0.997675534051597,0.975841367933574,0.980273234771017,0.999952635334041,0.990015148529192,0.95531442726537,0.886404744652873,0.982353291997906,0.997185245145332,0.2520506034777,0.748453330447069,320,0.000886224273096121,0,1,0,0,0.0405791940040959,501.5882787
20280005,20284005,30,80,0,0.0499999407425668,0.100002844356796,0.0970873786407767,0.24709016374014,0.337662096709447,25.865588760494,0.713517415081117,17.5765977264138,0.960122971398037,0.999700823185903,0.979512267907821,0.980230391724705,0.999941843384835,0.989988009592326,0.959817182276678,0.896188037989445,0.983555036675393,0.999708472165197,0.252058899518356,0.74844505099672,80,0.0025034330558562,0,1,0,0,0.0294571663569478,134.5967681
20280005,20284005,30,160,0,0.0499999407425668,0.100002844356796,0.0970873786407767,0.24709016374014,0.411229648531357,25.4472753551777,0.721133566986983,21.0018285833341,0.960166306462755,0.999128250325257,0.979259885629533,0.980230391724705,0.999941843384835,0.989988009592326,0.959563920122504,0.895807584726468,0.983827294500749,0.999056881140296,0.252058899518356,0.74844505099672,160,0.00141994080272543,0,1,0,0,0.0346460434996966,255.7399114
20280005,20284005,30,320,0,0.0499999407425668,0.100002844356796,0.0970873786407767,0.24709016374014,0.500578663400094,25.1261960582388,0.729310552434444,24.708149794918,0.960515111585972,0.998213332853691,0.979001447101417,0.980230391724705,0.999941843384835,0.989988009592326,0.959429419832942,0.896300313165137,0.984032983010563,0.997954963323127,0.252058899518356,0.74844505099672,320,0.000834431843169395,0,1,0,0,0.0389413185489988,498.6175316
20280005,20284005,61,80,0,0.0499999407425668,0.100002844356796,0.0970873786407767,0.24709016374014,1.024809520535,13.6545459160014,0.224954038050821,43.9494742363187,0.948849352483596,0.840215599163024,0.89123430256536,0.940474168397175,0.823281831753512,0.877984591982946,0.840964935335183,0.66149213282483,0.902767430509171,0.958635242671548,0.216300297709345,0.784132146165074,80,0.00194560045583193,0,1,0,0,0.130816117073726,136.2907091
20280005,20284005,61,160,0,0.0499999407425668,0.100002844356796,0.0970873786407767,0.24709016374014,1.03792693001851,13.5634833467905,0.225061149879981,44.147095199217,0.950466730574422,0.838182515843181,0.890800247229815,0.940474168397175,0.823281831753512,0.877984591982946,0.840476320938076,0.663293104068773,0.900775485765056,0.957360372980399,0.216300297709345,0.784132146165074,160,0.000985055376903461,0,1,0,0,0.131462911957676,260.0445542
20280005,20284005,61,320,0,0.0499999407425668,0.100002844356796,0.0970873786407767,0.24709016374014,1.04812185947168,13.493491803353,0.225148293754353,44.295619859516,0.951450645602392,0.836843714588917,0.89047475654819,0.940474168397175,0.823281831753512,0.877984591982946,0.840209360003729,0.664774204868389,0.899401644570587,0.956452230572211,0.216300297709345,0.784132146165074,320,0.000511409387994238,0,1,0,0,0.131968377863319,512.6240043
20280005,20284005,105,80,0,0.0499999407425668,0.100002844356796,0.0970873786407767,0.24709016374014,1.9216686870581,8.34636229413065,0.0874480453114834,63.8315700772693,0.603676510516415,0.446568459928893,0.513371446058455,0.595192391389002,0.467356152310376,0.523584221301565,0.414739707984253,0.153269253423563,0.294083275215351,0.796866595313845,0.194019799093598,0.806368093096879,80,0.0012559253567984,0,1,0,0,0.220201658971101,141.1726207
20280005,20284005,105,160,0,0.0499999407425668,0.100002844356796,0.0970873786407767,0.24709016374014,1.9407355050402,8.27694772952315,0.0871267545816335,64.0232384869652,0.605526655919116,0.442959752024989,0.511640275578569,0.595192391389002,0.467356152310376,0.523584221301565,0.412566745860922,0.153638397396787,0.290591933939862,0.793469906246117,0.194019799093598,0.806368093096879,160,0.000553245982164441,0,1,0,0,0.220796455457373,269.4816897
20280005,20284005,105,320,0,0.0499999407425668,0.100002844356796,0.0970873786407767,0.24709016374014,1.95485503323572,8.22681857188998,0.0868967479149791,64.1633749749093,0.606679537316634,0.440870310748182,0.51065254151953,0.595192391389002,0.467356152310376,0.523584221301565,0.411196173076069,0.153772068763453,0.28813730006535,0.791679150399403,0.194019799093598,0.806368093096879,320,0.000248944321690661,0,1,0,0,0.221439991182494,526.1178467
20280006,20284006,25,80,1,0.0499999407425668,0.100024177032767,0.0970873786407767,0.24711149641611,0.379005225922953,26.5165050865913,0.704427127551106,19.7130304930124,0.954775725744789,0.999371123476818,0.976564570964602,0.979296173220765,0.999965228943428,0.989522779545305,0.955504402662293,0.886062860480887,0.98122380294297,0.999226544563021,0.252327039403823,0.748177447333814,80,0.00274053700918052,0,1,0,0,0.0283652000056887,134.4595476
20280006,20284006,25,160,0,0.0499999407425668,0.100024177032767,0.0970873786407767,0.24711149641611,0.452849537168743,26.9925402025098,0.721402360913687,23.3054625972291,0.955935039692036,0.998622346758558,0.976812550302806,0.979296173220765,0.999965228943428,0.989522779545305,0.955956834690588,0.887806794060913,0.981792462481315,0.998271247529535,0.252327039403823,0.748177447333814,160,0.00148385836367878,0,1,0,0,0.0324278896294751,256.2956953
20280006,20284006,25,320,0,0.0499999407425668,0.100024177032767,0.0970873786407767,0.24711149641611,0.524854083995259,27.4189091239815,0.733421471941057,26.5824125388076,0.956914281048965,0.997772853876433,0.976916536726253,0.979296173220765,0.999965228943428,0.989522779545305,0.956305495723495,0.889425959081179,0.982313722660202,0.997176805429103,0.252327039403823,0.748177447333814,320,0.000779568474766939,0,1,0,0,0.0354593517710862,500.0140802
